time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.3423374128695485,1.1560408879555353,6.374088249841531,0.22452165491655673,6.2094202860834375,0.0,0.5871173773361289,1.96718887357095,4.5848141842469925,0.16715494634666497,-0.06463525747000509,0.0,450.63777447198396,450.83784711283823,450.0801386423744,450.15182229187997
2.520000000000002,0.37903525362894763,1.278469951634992,6.65076297762801,0.23455993190357027,6.205651460288502,0.0,0.6364822057976571,2.1146010689214405,4.637023912999957,0.16760187568892995,-0.05940073757476526,0.0,450.53716263931796,450.957437539726,450.3238715772995,450.3863915782423
2.580000000000002,0.4187616676342919,1.4099111823067505,6.93044619779742,0.24461658574770695,6.202239314439545,0.0,0.6880328332750469,2.2675802520475523,4.685085088993886,0.1676289096960862,-0.052235619163833735,0.0,450.49052529023544,451.06742632852274,450.4984638125797,450.5271087430785
2.640000000000002,0.46163694214935735,1.5506873836988562,7.212853994371644,0.254645258019079,6.199163437330975,0.0,0.7414033429022563,2.425748337410726,4.727838340518607,0.1661591616683073,-0.04939074953992539,0.0,450.48941288927546,450.71778176995844,450.2264422343545,450.13381991453525
2.700000000000002,0.507764917330685,1.701108962497714,7.497681074179881,0.2646123441368644,6.1962047066890715,0.0,0.7964385751734869,2.5890677880492308,4.765721241832611,0.16603597026133443,-0.04915554831054623,0.0,450.7030770732556,450.7206151015109,449.8554597854778,449.8714809068048
2.760000000000002,0.5572430199674222,1.861480844728697,7.784635609538491,0.27460449214462734,6.193344385610395,0.0,0.8530648867726578,2.7574072244166112,4.798743826505551,0.16751583729018518,-0.044859692201175194,0.0,450.25915382715436,450.6052704945209,449.90362841365834,450.0495755923495
2.820000000000002,0.6101637002575611,2.032102259992739,8.073428059570745,0.2846557765311246,6.190571047256935,0.0,0.9111708175585871,2.9307066245860236,4.826974057449134,0.16753252704367672,-0.049096201688848845,0.0,450.61482940036433,450.2709377773004,449.8724096517713,449.90023160467894
2.880000000000002,0.6666160849493807,2.213271021782508,8.363780077274358,0.2947674875577926,6.187561193747616,0.0,0.9708078401386427,3.108967194394349,4.850713637551812,0.1704469762068194,-0.0523899007709045,0.0,450.7900679293699,450.52224180610887,449.7121089083193,449.97496021947387
2.940000000000002,0.7266937100419125,2.405276396584023,8.65539973939231,0.3050063907840528,6.184305354590009,0.0,1.0320286201137794,3.2919186290802576,4.869212458231121,0.171047630644355,-0.05830188105764125,0.0,450.81539246129046,450.33542862268433,449.64669205522625,449.72291288111717
3.000000000000002,0.7904953206914263,2.6083953310014802,8.947964090307376,0.31530592340708097,6.180726242443042,0.0,1.0949680781115743,3.4793999100400694,4.882189884341547,0.17285249461274538,-0.062497300251091514,0.0,450.69009078720063,450.348349937466,449.29619357601763,449.4704478363851
3.0600000000000023,0.8581318160088163,2.822905123649914,9.241166703018164,0.32583473351307024,6.176878286730094,0.0,1.1598771632724507,3.671604775743719,4.890465181614817,0.18026977905320887,-0.06762025853935982,0.0,450.82749206370045,450.41033254853994,449.21617480992825,449.8465488768003
3.1200000000000023,0.9297263126269734,3.049091525434817,9.53472642292104,0.33672955045811026,6.17274152424406,0.0,1.2269233142962563,3.868629465274884,4.894059077012781,0.18407664884517294,-0.07173743777523402,0.0,450.89841560252614,450.56208072647587,449.6423685496921,449.98216619800957
3.1800000000000024,1.0054094774245648,3.2872394409102665,9.82834223953251,0.3477144610293612,6.168381572736273,0.0,1.2961815939970316,4.070307880838043,4.892312861154921,0.18101737676757196,-0.07458942928827425,0.0,450.69940214762283,450.4647784442721,450.1589417834675,449.94326854986775
3.2400000000000024,1.0853155481146168,3.537619353129673,10.121681263401287,0.3584683854426771,6.163861082909888,0.0,1.3676957152136897,4.276315977118327,4.88482875209257,0.1754045642361591,-0.07688880705055251,0.0,450.54640056834535,450.3560400052324,450.2799286910246,449.8561044861609
