Local time,Open,High,Low,Close,Volume
18.08.2005 23:00:00.000 GMT+0200,1.48291,1.48596,1.47035,1.47067,443647.39729999995
19.08.2005 23:00:00.000 GMT+0200,1.47067,1.47067,1.47067,1.47067,0
20.08.2005 23:00:00.000 GMT+0200,1.47067,1.47067,1.47067,1.47067,0
21.08.2005 23:00:00.000 GMT+0200,1.47110,1.47827,1.46768,1.46990,444077.4988
22.08.2005 23:00:00.000 GMT+0200,1.46956,1.47266,1.46007,1.46436,446232.7973000001
23.08.2005 23:00:00.000 GMT+0200,1.46263,1.46639,1.45818,1.46066,442649.6992
24.08.2005 23:00:00.000 GMT+0200,1.46044,1.46717,1.45694,1.46555,445524.9969999999
25.08.2005 23:00:00.000 GMT+0200,1.46544,1.47506,1.46245,1.47206,442633.00419999997
26.08.2005 23:00:00.000 GMT+0200,1.47206,1.47206,1.47206,1.47206,0
27.08.2005 23:00:00.000 GMT+0200,1.47206,1.47206,1.47206,1.47206,0
28.08.2005 23:00:00.000 GMT+0200,1.47215,1.47268,1.46143,1.46475,440156.3985999999
29.08.2005 23:00:00.000 GMT+0200,1.46470,1.46716,1.45178,1.45529,445360.7023
30.08.2005 23:00:00.000 GMT+0200,1.45485,1.46623,1.45111,1.46581,442264.6952
31.08.2005 23:00:00.000 GMT+0200,1.46540,1.47958,1.46443,1.47888,72172.1001
01.09.2005 23:00:00.000 GMT+0200,1.47888,1.49151,1.47484,1.48837,82918
02.09.2005 23:00:00.000 GMT+0200,1.48837,1.48837,1.48837,1.48837,0
03.09.2005 23:00:00.000 GMT+0200,1.48837,1.48837,1.48837,1.48837,0
04.09.2005 23:00:00.000 GMT+0200,1.48837,1.49427,1.48480,1.48631,21101
05.09.2005 23:00:00.000 GMT+0200,1.48631,1.49124,1.47942,1.48196,48351
06.09.2005 23:00:00.000 GMT+0200,1.48196,1.48771,1.47187,1.47503,59026
07.09.2005 23:00:00.000 GMT+0200,1.47503,1.47719,1.46339,1.46422,69680
08.09.2005 23:00:00.000 GMT+0200,1.46422,1.46882,1.45702,1.46211,73817
09.09.2005 23:00:00.000 GMT+0200,1.46211,1.46211,1.46211,1.46211,0
10.09.2005 23:00:00.000 GMT+0200,1.46211,1.46211,1.46211,1.46211,0
11.09.2005 23:00:00.000 GMT+0200,1.46211,1.46211,1.45132,1.45811,59281
12.09.2005 23:00:00.000 GMT+0200,1.45823,1.46158,1.44572,1.44910,74893
13.09.2005 23:00:00.000 GMT+0200,1.44910,1.45677,1.44666,1.44976,66549
14.09.2005 23:00:00.000 GMT+0200,1.45000,1.45345,1.44204,1.44770,66958
15.09.2005 23:00:00.000 GMT+0200,1.44770,1.45615,1.44105,1.44265,68561
16.09.2005 23:00:00.000 GMT+0200,1.44265,1.44265,1.44265,1.44265,0
17.09.2005 23:00:00.000 GMT+0200,1.44265,1.44265,1.44265,1.44265,0
18.09.2005 23:00:00.000 GMT+0200,1.44265,1.44461,1.41646,1.41723,65257
19.09.2005 23:00:00.000 GMT+0200,1.41723,1.42563,1.41598,1.41782,69977
20.09.2005 23:00:00.000 GMT+0200,1.41782,1.43056,1.41528,1.42574,82338
21.09.2005 23:00:00.000 GMT+0200,1.42574,1.42997,1.41666,1.42336,100740
22.09.2005 23:00:00.000 GMT+0200,1.42336,1.42567,1.40519,1.40862,126037
23.09.2005 23:00:00.000 GMT+0200,1.40862,1.40862,1.40862,1.40862,0
24.09.2005 23:00:00.000 GMT+0200,1.40862,1.40862,1.40862,1.40862,0
25.09.2005 23:00:00.000 GMT+0200,1.40862,1.42066,1.40681,1.41544,267503
26.09.2005 23:00:00.000 GMT+0200,1.41544,1.41737,1.40613,1.41447,334073
27.09.2005 23:00:00.000 GMT+0200,1.41447,1.42013,1.40995,1.41248,355751
28.09.2005 23:00:00.000 GMT+0200,1.41248,1.41677,1.40614,1.40925,331525
29.09.2005 23:00:00.000 GMT+0200,1.40925,1.41263,1.39426,1.39845,561028
30.09.2005 23:00:00.000 GMT+0200,1.39845,1.39845,1.39830,1.39830,0
01.10.2005 23:00:00.000 GMT+0200,1.39830,1.39830,1.39830,1.39830,0
02.10.2005 23:00:00.000 GMT+0200,1.39765,1.39886,1.38463,1.38883,481540.59859999997
03.10.2005 23:00:00.000 GMT+0200,1.38858,1.39988,1.38506,1.39706,477714.3979000001
04.10.2005 23:00:00.000 GMT+0200,1.39702,1.41596,1.39497,1.41483,468847.80110000004
05.10.2005 23:00:00.000 GMT+0200,1.41490,1.44003,1.41490,1.43799,494219.5936
06.10.2005 23:00:00.000 GMT+0200,1.43890,1.43944,1.42026,1.42325,461677.29599999986
07.10.2005 23:00:00.000 GMT+0200,1.42325,1.42325,1.42325,1.42325,0
08.10.2005 23:00:00.000 GMT+0200,1.42325,1.42325,1.42325,1.42325,0
09.10.2005 23:00:00.000 GMT+0200,1.42302,1.42835,1.41188,1.41739,469967.2013
10.10.2005 23:00:00.000 GMT+0200,1.41684,1.42056,1.40739,1.40977,479537.0028
11.10.2005 23:00:00.000 GMT+0200,1.40948,1.41171,1.40254,1.40666,470682.9014000001
12.10.2005 23:00:00.000 GMT+0200,1.40664,1.42353,1.40118,1.42181,492781.7051000001
13.10.2005 23:00:00.000 GMT+0200,1.42180,1.43473,1.41633,1.43231,499371.79509999993
14.10.2005 23:00:00.000 GMT+0200,1.43231,1.43231,1.43231,1.43231,0
15.10.2005 23:00:00.000 GMT+0200,1.43231,1.43231,1.43231,1.43231,0
16.10.2005 23:00:00.000 GMT+0200,1.43212,1.43454,1.41512,1.41820,491124.69820000004
17.10.2005 23:00:00.000 GMT+0200,1.41815,1.41962,1.40671,1.40712,456551.4999
18.10.2005 23:00:00.000 GMT+0200,1.40721,1.41224,1.40174,1.40897,515801.2
19.10.2005 23:00:00.000 GMT+0200,1.40906,1.41621,1.40069,1.41616,493972.9036
20.10.2005 23:00:00.000 GMT+0200,1.41561,1.42287,1.41244,1.41859,461570.30379999994
21.10.2005 23:00:00.000 GMT+0200,1.41859,1.41859,1.41859,1.41859,0
22.10.2005 23:00:00.000 GMT+0200,1.41859,1.41859,1.41859,1.41859,0
23.10.2005 23:00:00.000 GMT+0200,1.41864,1.42758,1.41306,1.42163,452588.1947000001
24.10.2005 23:00:00.000 GMT+0200,1.42141,1.42695,1.41539,1.42182,496808.70399999997
25.10.2005 23:00:00.000 GMT+0200,1.42182,1.42664,1.40991,1.41116,473275.9995
26.10.2005 23:00:00.000 GMT+0200,1.41071,1.42345,1.40761,1.42324,494443.997
27.10.2005 23:00:00.000 GMT+0200,1.42285,1.42566,1.41533,1.41886,465671.1016
28.10.2005 23:00:00.000 GMT+0200,1.41886,1.41886,1.41886,1.41886,0
29.10.2005 23:00:00.000 GMT+0200,1.41886,1.41886,1.41886,1.41886,0
30.10.2005 23:00:00.000 GMT+0100,1.41910,1.42178,1.40908,1.41634,458069.5025
31.10.2005 23:00:00.000 GMT+0100,1.41639,1.42103,1.40771,1.41171,496241.89519999997
01.11.2005 23:00:00.000 GMT+0100,1.41212,1.42499,1.41124,1.42313,471723.60179999995
02.11.2005 23:00:00.000 GMT+0100,1.42336,1.42499,1.40899,1.41052,449834.39680000005
03.11.2005 23:00:00.000 GMT+0100,1.41057,1.41357,1.38877,1.39605,460977.2960999999
04.11.2005 23:00:00.000 GMT+0100,1.39605,1.39605,1.39605,1.39605,0
05.11.2005 23:00:00.000 GMT+0100,1.39605,1.39605,1.39605,1.39605,0
06.11.2005 23:00:00.000 GMT+0100,1.39654,1.40425,1.39416,1.39979,467424.8038
07.11.2005 23:00:00.000 GMT+0100,1.39961,1.40523,1.39248,1.39416,477800.00450000004
08.11.2005 23:00:00.000 GMT+0100,1.39468,1.40166,1.39030,1.39528,457515.0994
09.11.2005 23:00:00.000 GMT+0100,1.39578,1.39823,1.38793,1.39071,458814.20600000006
10.11.2005 23:00:00.000 GMT+0100,1.39132,1.39557,1.38780,1.39417,465208.20350000006
11.11.2005 23:00:00.000 GMT+0100,1.39417,1.39417,1.39417,1.39417,0
12.11.2005 23:00:00.000 GMT+0100,1.39417,1.39417,1.39417,1.39417,0
13.11.2005 23:00:00.000 GMT+0100,1.39432,1.40301,1.39205,1.39327,472908.1026
14.11.2005 23:00:00.000 GMT+0100,1.39349,1.39894,1.39095,1.39696,475229.5031
15.11.2005 23:00:00.000 GMT+0100,1.39711,1.39971,1.38912,1.39234,595321.3979999999
16.11.2005 23:00:00.000 GMT+0100,1.39249,1.39556,1.38657,1.39444,514076.3008
17.11.2005 23:00:00.000 GMT+0100,1.39494,1.40098,1.38584,1.39875,558168.7002
18.11.2005 23:00:00.000 GMT+0100,1.39875,1.39875,1.39875,1.39875,0
19.11.2005 23:00:00.000 GMT+0100,1.39875,1.39875,1.39875,1.39875,0
20.11.2005 23:00:00.000 GMT+0100,1.39873,1.40622,1.38432,1.38534,513532.50020000007
21.11.2005 23:00:00.000 GMT+0100,1.38563,1.38933,1.37866,1.38596,545702.4975
22.11.2005 23:00:00.000 GMT+0100,1.38624,1.39077,1.37932,1.38451,537182.0015
23.11.2005 23:00:00.000 GMT+0100,1.38481,1.38666,1.37748,1.37985,531041.0972
24.11.2005 23:00:00.000 GMT+0100,1.38011,1.38143,1.36687,1.36919,519763.0978
25.11.2005 23:00:00.000 GMT+0100,1.36919,1.36919,1.36919,1.36919,0
26.11.2005 23:00:00.000 GMT+0100,1.36919,1.36919,1.36919,1.36919,0
27.11.2005 23:00:00.000 GMT+0100,1.36866,1.38731,1.36459,1.38261,523435.8979
28.11.2005 23:00:00.000 GMT+0100,1.38252,1.38642,1.37170,1.37597,516160.5025
29.11.2005 23:00:00.000 GMT+0100,1.37594,1.37827,1.36946,1.37313,553778.2012
30.11.2005 23:00:00.000 GMT+0100,1.37306,1.37637,1.36334,1.36856,503750.0991
01.12.2005 23:00:00.000 GMT+0100,1.36869,1.36884,1.35650,1.36129,529947.5953
02.12.2005 23:00:00.000 GMT+0100,1.36129,1.36129,1.36129,1.36129,0
03.12.2005 23:00:00.000 GMT+0100,1.36129,1.36129,1.36129,1.36129,0
04.12.2005 23:00:00.000 GMT+0100,1.35970,1.36781,1.35661,1.36301,574852.2978
05.12.2005 23:00:00.000 GMT+0100,1.36333,1.36526,1.35712,1.36259,544426.9987000001
06.12.2005 23:00:00.000 GMT+0100,1.36288,1.36567,1.35407,1.35874,547830.2978
07.12.2005 23:00:00.000 GMT+0100,1.35920,1.37283,1.35558,1.36853,505016.69970000006
08.12.2005 23:00:00.000 GMT+0100,1.36868,1.37156,1.36383,1.36556,537288.0022
09.12.2005 23:00:00.000 GMT+0100,1.36556,1.36556,1.36556,1.36556,0
10.12.2005 23:00:00.000 GMT+0100,1.36556,1.36556,1.36556,1.36556,0
11.12.2005 23:00:00.000 GMT+0100,1.36189,1.37974,1.36180,1.37508,531223.1977000001
12.12.2005 23:00:00.000 GMT+0100,1.37508,1.37844,1.37148,1.37298,529101.4958999999
13.12.2005 23:00:00.000 GMT+0100,1.37313,1.38831,1.37092,1.38136,473554.19870000007
14.12.2005 23:00:00.000 GMT+0100,1.38162,1.39237,1.37707,1.38730,515950.29699999996
15.12.2005 23:00:00.000 GMT+0100,1.38745,1.39290,1.38092,1.39118,556215.3979
16.12.2005 23:00:00.000 GMT+0100,1.39118,1.39118,1.39118,1.39118,0
17.12.2005 23:00:00.000 GMT+0100,1.39118,1.39118,1.39118,1.39118,0
18.12.2005 23:00:00.000 GMT+0100,1.39137,1.40432,1.37500,1.40327,552144.9965
19.12.2005 23:00:00.000 GMT+0100,1.40326,1.40452,1.38792,1.38947,539901.6026
20.12.2005 23:00:00.000 GMT+0100,1.38937,1.39414,1.37733,1.37813,499061.10309999995
21.12.2005 23:00:00.000 GMT+0100,1.37858,1.38885,1.37714,1.38345,528172.005
22.12.2005 23:00:00.000 GMT+0100,1.38361,1.38660,1.37975,1.38310,516831.1045999999
23.12.2005 23:00:00.000 GMT+0100,1.38310,1.38310,1.38310,1.38310,0
24.12.2005 23:00:00.000 GMT+0100,1.38310,1.38310,1.38310,1.38310,0
25.12.2005 23:00:00.000 GMT+0100,1.38310,1.38310,1.38310,1.38310,0
26.12.2005 23:00:00.000 GMT+0100,1.38296,1.39205,1.37899,1.38802,529083.9033
27.12.2005 23:00:00.000 GMT+0100,1.38817,1.39586,1.37517,1.37808,492900.79709999997
28.12.2005 23:00:00.000 GMT+0100,1.37801,1.38506,1.37624,1.37761,531600.1995000001
29.12.2005 23:00:00.000 GMT+0100,1.37774,1.38238,1.37049,1.37586,471134.7978
30.12.2005 23:00:00.000 GMT+0100,1.37586,1.37586,1.37586,1.37586,0
31.12.2005 23:00:00.000 GMT+0100,1.37586,1.37586,1.37576,1.37576,0
01.01.2006 23:00:00.000 GMT+0100,1.37576,1.37576,1.37576,1.37576,0
02.01.2006 23:00:00.000 GMT+0100,1.37575,1.39007,1.37200,1.38829,524861.0998999999
03.01.2006 23:00:00.000 GMT+0100,1.38873,1.39598,1.38674,1.38958,505355.80530000007
04.01.2006 23:00:00.000 GMT+0100,1.39010,1.40888,1.38558,1.40617,541808.4034
05.01.2006 23:00:00.000 GMT+0100,1.40663,1.42045,1.40347,1.41493,500967.2974999999
06.01.2006 23:00:00.000 GMT+0100,1.41493,1.41493,1.41493,1.41493,0
07.01.2006 23:00:00.000 GMT+0100,1.41493,1.41493,1.41493,1.41493,0
08.01.2006 23:00:00.000 GMT+0100,1.41491,1.41864,1.40867,1.41135,522820.60510000004
09.01.2006 23:00:00.000 GMT+0100,1.41134,1.41540,1.40148,1.40618,534769.1982000001
10.01.2006 23:00:00.000 GMT+0100,1.40635,1.41041,1.40054,1.40441,529505.9982
11.01.2006 23:00:00.000 GMT+0100,1.40460,1.40844,1.39650,1.39860,526181.2032
12.01.2006 23:00:00.000 GMT+0100,1.39875,1.40982,1.39504,1.40765,524844.0996
13.01.2006 23:00:00.000 GMT+0100,1.40765,1.40765,1.40765,1.40765,0
14.01.2006 23:00:00.000 GMT+0100,1.40765,1.40765,1.40765,1.40765,0
15.01.2006 23:00:00.000 GMT+0100,1.40806,1.41111,1.40110,1.40315,518715.2009
16.01.2006 23:00:00.000 GMT+0100,1.40359,1.40949,1.39628,1.40831,543111.501
17.01.2006 23:00:00.000 GMT+0100,1.40846,1.42279,1.40147,1.41748,549218.7057
18.01.2006 23:00:00.000 GMT+0100,1.41763,1.42518,1.40540,1.40654,546752.8013000002
19.01.2006 23:00:00.000 GMT+0100,1.40669,1.40822,1.39206,1.39749,529890.5999999999
20.01.2006 23:00:00.000 GMT+0100,1.39749,1.39749,1.39749,1.39749,0
21.01.2006 23:00:00.000 GMT+0100,1.39749,1.39749,1.39749,1.39749,0
22.01.2006 23:00:00.000 GMT+0100,1.39806,1.41532,1.39749,1.41365,445767.50450000004
23.01.2006 23:00:00.000 GMT+0100,1.41414,1.42163,1.41012,1.41296,523137.2045999999
24.01.2006 23:00:00.000 GMT+0100,1.41326,1.41860,1.40530,1.40719,509663.3989000001
25.01.2006 23:00:00.000 GMT+0100,1.40747,1.41545,1.40193,1.40421,514014.69839999994
26.01.2006 23:00:00.000 GMT+0100,1.40436,1.40591,1.38706,1.38935,519307.7938
27.01.2006 23:00:00.000 GMT+0100,1.38935,1.38935,1.38935,1.38935,0
28.01.2006 23:00:00.000 GMT+0100,1.38935,1.38935,1.38935,1.38935,0
29.01.2006 23:00:00.000 GMT+0100,1.39079,1.39187,1.37851,1.38376,490364.9969999999
30.01.2006 23:00:00.000 GMT+0100,1.38396,1.39283,1.38067,1.38386,494773.4016
31.01.2006 23:00:00.000 GMT+0100,1.38376,1.38658,1.37320,1.37618,488702.60310000007
01.02.2006 23:00:00.000 GMT+0100,1.37666,1.38583,1.37393,1.38401,505594.2983
02.02.2006 23:00:00.000 GMT+0100,1.38416,1.38590,1.37418,1.37506,496481.49850000005
03.02.2006 23:00:00.000 GMT+0100,1.37506,1.37506,1.37506,1.37506,0
04.02.2006 23:00:00.000 GMT+0100,1.37506,1.37506,1.37506,1.37506,0
05.02.2006 23:00:00.000 GMT+0100,1.37526,1.37741,1.36801,1.37161,530260
06.02.2006 23:00:00.000 GMT+0100,1.37176,1.38187,1.36939,1.38122,506765.1997000001
07.02.2006 23:00:00.000 GMT+0100,1.38122,1.38361,1.37002,1.37385,516213.69670000003
08.02.2006 23:00:00.000 GMT+0100,1.37413,1.37782,1.36731,1.37104,530862.9949999999
09.02.2006 23:00:00.000 GMT+0100,1.37152,1.38110,1.36541,1.37075,491690.498
10.02.2006 23:00:00.000 GMT+0100,1.37075,1.37075,1.37075,1.37075,0
11.02.2006 23:00:00.000 GMT+0100,1.37075,1.37075,1.37075,1.37075,0
12.02.2006 23:00:00.000 GMT+0100,1.37143,1.37665,1.36970,1.37334,513286.5991
13.02.2006 23:00:00.000 GMT+0100,1.37379,1.37962,1.36947,1.37288,505125.2027
14.02.2006 23:00:00.000 GMT+0100,1.37337,1.37882,1.36909,1.37413,510390.0984
15.02.2006 23:00:00.000 GMT+0100,1.37413,1.37868,1.37208,1.37663,507375.797
16.02.2006 23:00:00.000 GMT+0100,1.37692,1.37790,1.36721,1.37207,494260.40090000007
17.02.2006 23:00:00.000 GMT+0100,1.37207,1.37207,1.37207,1.37207,0
18.02.2006 23:00:00.000 GMT+0100,1.37207,1.37207,1.37207,1.37207,0
19.02.2006 23:00:00.000 GMT+0100,1.37247,1.37725,1.36750,1.36936,500552.3028000001
20.02.2006 23:00:00.000 GMT+0100,1.36930,1.37038,1.36177,1.36489,506978.80279999995
21.02.2006 23:00:00.000 GMT+0100,1.36533,1.37026,1.36193,1.36739,479001.7973
22.02.2006 23:00:00.000 GMT+0100,1.36754,1.37665,1.36529,1.37332,495336.3038
23.02.2006 23:00:00.000 GMT+0100,1.37347,1.37488,1.36176,1.36301,493969.5037000001
24.02.2006 23:00:00.000 GMT+0100,1.36301,1.36301,1.36301,1.36301,0
25.02.2006 23:00:00.000 GMT+0100,1.36301,1.36301,1.36301,1.36301,0
26.02.2006 23:00:00.000 GMT+0100,1.36329,1.36411,1.34917,1.35024,480524.1954000001
27.02.2006 23:00:00.000 GMT+0100,1.35058,1.35803,1.34864,1.35488,532191.6021
28.02.2006 23:00:00.000 GMT+0100,1.35504,1.36236,1.34889,1.35205,539080.7999999999
01.03.2006 23:00:00.000 GMT+0100,1.35220,1.36236,1.35046,1.36087,551346.6967
02.03.2006 23:00:00.000 GMT+0100,1.36131,1.36711,1.35746,1.36539,557761.5983
03.03.2006 23:00:00.000 GMT+0100,1.36539,1.36539,1.36539,1.36539,0
04.03.2006 23:00:00.000 GMT+0100,1.36539,1.36539,1.36539,1.36539,0
05.03.2006 23:00:00.000 GMT+0100,1.36553,1.37232,1.36425,1.36780,476303.9029
06.03.2006 23:00:00.000 GMT+0100,1.36780,1.36985,1.35931,1.36596,561032.8988999999
07.03.2006 23:00:00.000 GMT+0100,1.36630,1.38154,1.36389,1.37790,530239.8012999999
08.03.2006 23:00:00.000 GMT+0100,1.37839,1.38461,1.37511,1.38026,528341.5029999999
09.03.2006 23:00:00.000 GMT+0100,1.38077,1.38676,1.37764,1.38109,535545.1000999999
10.03.2006 23:00:00.000 GMT+0100,1.38109,1.38109,1.38109,1.38109,0
11.03.2006 23:00:00.000 GMT+0100,1.38109,1.38109,1.38109,1.38109,0
12.03.2006 23:00:00.000 GMT+0100,1.38115,1.38767,1.37938,1.38408,476733.79530000006
13.03.2006 23:00:00.000 GMT+0100,1.38423,1.39111,1.38244,1.38923,569235.0048000001
14.03.2006 23:00:00.000 GMT+0100,1.38948,1.39517,1.38675,1.39265,508066.29929999996
15.03.2006 23:00:00.000 GMT+0100,1.39263,1.40501,1.38951,1.40243,565044.4028999999
16.03.2006 23:00:00.000 GMT+0100,1.40288,1.41370,1.40121,1.41115,531369.3981999999
17.03.2006 23:00:00.000 GMT+0100,1.41115,1.41115,1.41115,1.41115,0
18.03.2006 23:00:00.000 GMT+0100,1.41115,1.41115,1.41115,1.41115,0
19.03.2006 23:00:00.000 GMT+0100,1.41138,1.42224,1.40685,1.41077,596615.3979000002
20.03.2006 23:00:00.000 GMT+0100,1.41108,1.41470,1.40323,1.40786,560788.5976
21.03.2006 23:00:00.000 GMT+0100,1.40791,1.41481,1.40481,1.40804,522759.999
22.03.2006 23:00:00.000 GMT+0100,1.40824,1.40914,1.39203,1.39332,580313.2019
23.03.2006 23:00:00.000 GMT+0100,1.39323,1.40627,1.39281,1.40467,545280.1962
24.03.2006 23:00:00.000 GMT+0100,1.40467,1.40467,1.40467,1.40467,0
25.03.2006 23:00:00.000 GMT+0100,1.40467,1.40467,1.40467,1.40467,0
27.03.2006 00:00:00.000 GMT+0200,1.40485,1.41042,1.40165,1.40371,557876.7021999999
28.03.2006 00:00:00.000 GMT+0200,1.40374,1.41382,1.39986,1.40370,527510.3026
29.03.2006 00:00:00.000 GMT+0200,1.40399,1.41096,1.40192,1.40787,528577.7007
30.03.2006 00:00:00.000 GMT+0200,1.40830,1.41222,1.40119,1.40983,533970.8994000001
31.03.2006 00:00:00.000 GMT+0200,1.41045,1.41713,1.40392,1.41487,557092.3993999999
01.04.2006 00:00:00.000 GMT+0200,1.41487,1.41487,1.41477,1.41477,0
02.04.2006 00:00:00.000 GMT+0200,1.41477,1.41477,1.41477,1.41477,0
02.04.2006 23:00:00.000 GMT+0200,1.41466,1.42457,1.40672,1.42087,523810.70459999994
03.04.2006 23:00:00.000 GMT+0200,1.42080,1.43594,1.41852,1.42507,510120.29879999993
04.04.2006 23:00:00.000 GMT+0200,1.42517,1.42914,1.42223,1.42730,518753.60509999987
05.04.2006 23:00:00.000 GMT+0200,1.42725,1.42954,1.40649,1.40890,541825.4975
06.04.2006 23:00:00.000 GMT+0200,1.40885,1.41014,1.38661,1.38951,560993.1962000001
07.04.2006 23:00:00.000 GMT+0200,1.38951,1.38951,1.38951,1.38951,0
08.04.2006 23:00:00.000 GMT+0200,1.38951,1.38951,1.38951,1.38951,0
09.04.2006 23:00:00.000 GMT+0200,1.38983,1.39160,1.38437,1.39014,520796.19870000007
10.04.2006 23:00:00.000 GMT+0200,1.38991,1.39297,1.38510,1.38734,519121.8043999999
11.04.2006 23:00:00.000 GMT+0200,1.38707,1.39313,1.38352,1.38776,502894.70099999994
12.04.2006 23:00:00.000 GMT+0200,1.38752,1.39620,1.38517,1.39298,503098.4980000001
13.04.2006 23:00:00.000 GMT+0200,1.39307,1.39441,1.38997,1.39398,478166.3012999999
14.04.2006 23:00:00.000 GMT+0200,1.39398,1.39398,1.39398,1.39398,0
15.04.2006 23:00:00.000 GMT+0200,1.39398,1.39398,1.39398,1.39398,0
16.04.2006 23:00:00.000 GMT+0200,1.39419,1.40638,1.39362,1.40242,515439.8011000001
17.04.2006 23:00:00.000 GMT+0200,1.40256,1.40874,1.39893,1.40708,511325.2977999999
18.04.2006 23:00:00.000 GMT+0200,1.40686,1.41075,1.39961,1.40530,474212.99549999996
19.04.2006 23:00:00.000 GMT+0200,1.40543,1.40670,1.39870,1.40225,521540.80250000005
20.04.2006 23:00:00.000 GMT+0200,1.40220,1.40570,1.39821,1.40285,533932.0984
21.04.2006 23:00:00.000 GMT+0200,1.40285,1.40285,1.40285,1.40285,0
22.04.2006 23:00:00.000 GMT+0200,1.40285,1.40285,1.40285,1.40285,0
23.04.2006 23:00:00.000 GMT+0200,1.40353,1.41005,1.40104,1.40895,515574.2027
24.04.2006 23:00:00.000 GMT+0200,1.40890,1.41384,1.40101,1.40559,530037.8976000001
25.04.2006 23:00:00.000 GMT+0200,1.40558,1.40729,1.39830,1.40415,489076.40309999994
26.04.2006 23:00:00.000 GMT+0200,1.40387,1.40894,1.39956,1.40661,565048.1003
27.04.2006 23:00:00.000 GMT+0200,1.40664,1.41599,1.40455,1.41040,530908.8985000001
28.04.2006 23:00:00.000 GMT+0200,1.41040,1.41040,1.41040,1.41040,0
29.04.2006 23:00:00.000 GMT+0200,1.41040,1.41040,1.41040,1.41040,0
30.04.2006 23:00:00.000 GMT+0200,1.41023,1.41524,1.39875,1.40062,508470.1950999999
01.05.2006 23:00:00.000 GMT+0200,1.40058,1.40475,1.39358,1.39481,535660.0049999999
02.05.2006 23:00:00.000 GMT+0200,1.39477,1.39980,1.39043,1.39956,513076.20050000015
03.05.2006 23:00:00.000 GMT+0200,1.39929,1.40827,1.39714,1.40456,514024.89890000003
04.05.2006 23:00:00.000 GMT+0200,1.40431,1.41304,1.40394,1.40605,522756.4019000001
05.05.2006 23:00:00.000 GMT+0200,1.40605,1.40605,1.40605,1.40605,0
06.05.2006 23:00:00.000 GMT+0200,1.40605,1.40605,1.40605,1.40605,0
07.05.2006 23:00:00.000 GMT+0200,1.40613,1.41671,1.40471,1.41288,569830.6038
08.05.2006 23:00:00.000 GMT+0200,1.41283,1.41656,1.40000,1.40271,533393.4992
09.05.2006 23:00:00.000 GMT+0200,1.40245,1.41079,1.40034,1.40595,552890.3979000001
10.05.2006 23:00:00.000 GMT+0200,1.40573,1.41581,1.40106,1.41538,503314.0003
11.05.2006 23:00:00.000 GMT+0200,1.41517,1.43405,1.41236,1.43372,483168.29780000006
12.05.2006 23:00:00.000 GMT+0200,1.43372,1.43372,1.43372,1.43372,0
13.05.2006 23:00:00.000 GMT+0200,1.43372,1.43372,1.43372,1.43372,0
14.05.2006 23:00:00.000 GMT+0200,1.43363,1.43760,1.42127,1.42316,492049
15.05.2006 23:00:00.000 GMT+0200,1.42311,1.43161,1.42127,1.42253,467255.6995
16.05.2006 23:00:00.000 GMT+0200,1.42246,1.42639,1.41265,1.41918,474927.0970000001
17.05.2006 23:00:00.000 GMT+0200,1.41913,1.44008,1.41684,1.43873,463881.0000000001
18.05.2006 23:00:00.000 GMT+0200,1.43863,1.43985,1.42646,1.42748,490496.3945
19.05.2006 23:00:00.000 GMT+0200,1.42748,1.42748,1.42748,1.42748,0
20.05.2006 23:00:00.000 GMT+0200,1.42748,1.42748,1.42748,1.42748,0
21.05.2006 23:00:00.000 GMT+0200,1.42737,1.43887,1.42389,1.43446,500858.2002
22.05.2006 23:00:00.000 GMT+0200,1.43461,1.44239,1.42715,1.44094,472366.2988
23.05.2006 23:00:00.000 GMT+0200,1.44064,1.44482,1.42764,1.42778,505501.80030000006
24.05.2006 23:00:00.000 GMT+0200,1.42781,1.43244,1.41178,1.41670,467759.30030000006
25.05.2006 23:00:00.000 GMT+0200,1.41715,1.42166,1.40624,1.40947,466016.60349999997
26.05.2006 23:00:00.000 GMT+0200,1.40947,1.40947,1.40947,1.40947,0
27.05.2006 23:00:00.000 GMT+0200,1.40947,1.40947,1.40947,1.40947,0
28.05.2006 23:00:00.000 GMT+0200,1.40923,1.41246,1.40212,1.41003,465752.6987
29.05.2006 23:00:00.000 GMT+0200,1.41013,1.41853,1.40598,1.41355,524011.2979
30.05.2006 23:00:00.000 GMT+0200,1.41331,1.41613,1.40642,1.41028,489764.4034
31.05.2006 23:00:00.000 GMT+0200,1.41025,1.41573,1.40631,1.41170,508034.19719999994
01.06.2006 23:00:00.000 GMT+0200,1.41160,1.42280,1.40971,1.42168,491768.4014000001
02.06.2006 23:00:00.000 GMT+0200,1.42168,1.42168,1.42168,1.42168,0
03.06.2006 23:00:00.000 GMT+0200,1.42168,1.42168,1.42168,1.42168,0
04.06.2006 23:00:00.000 GMT+0200,1.42157,1.42989,1.42039,1.42960,493340.1997
05.06.2006 23:00:00.000 GMT+0200,1.42947,1.43221,1.42434,1.42772,510878.7978
06.06.2006 23:00:00.000 GMT+0200,1.42782,1.42894,1.41996,1.42291,494396.70169999986
07.06.2006 23:00:00.000 GMT+0200,1.42286,1.42801,1.41498,1.42033,564412.4974999999
